eventId,circularId,subject,tags,num_tags,union_size,coverage,n_circulars_in_event
EP260723a,45212.0,EP260723a: Continued Liverpool Telescope observations suggest hours long optical plateau or rebrightening,"['Optical Transient', 'X-ray Transient']",2,2,1.0,9
EP260723a,45209.0,EP260723a: EP-FXT follow-up observation,['X-ray Transient'],1,2,0.5,9
EP260723a,45205.0,EP260723a: SVOM/VT optical observation,"['Optical Transient', 'X-ray Transient']",2,2,1.0,9
EP260723a,45204.0,EP260723a: COLIBRÍ optical observations,"['Optical Transient', 'X-ray Transient']",2,2,1.0,9
EP260723a,45203.0,EP260723a: NOT optical conterpart confirmation,"['Optical Transient', 'X-ray Transient']",2,2,1.0,9
EP260723a,45202.0,EP260723a: Liverpool Telescope likely optical counterpart,"['Optical Transient', 'X-ray Transient']",2,2,1.0,9
EP260723a,45201.0,EP260723a: EP-WXT detection of a fast X-ray transient,['X-ray Transient'],1,2,0.5,9
GRB 260727B,45222.0,GRB 260727B: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
EP260725a,45215.0,EP260725a: EP-FXT follow-up observation and association with a bright flaring star,['X-ray Transient'],1,1,1.0,2
EP260725a,45214.0,EP260725a: EP-WXT detection of an X-ray transient,['X-ray Transient'],1,1,1.0,2
GRB 260616A,45213.0,GRB 260616A: cubesat Avion detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
GRB 260616A,44996.0,GRB 260616A: AstroSat CZTI detection,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,11
GRB 260616A,44995.0,GRB 260616A: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,11
GRB 260616A,44987.0,GRB 260616A: NuSTAR detection of prompt emission,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,11
GRB 260616A,44980.0,GRB 260616A: Insight-HXMT detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
GRB 260616A,44971.0,GRB 260616A: Fermi GBM Observation,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
GRB 260616A,44967.0,Konus-Wind detection of GRB 260616A,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
GRB 260616A,44964.0,GRB 260616A: GECAM-B observation,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
GRB 260616A,44960.0,GRB 260616A: Fermi-LAT detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
GRB 260616A,44949.0,GRB 260616A: BALROG localization (Fermi Trigger 803272919 / GRB 260616140),"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
GRB 260616A,44948.0,GRB 260616A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,11
GRB 260602B,45211.0,GRB 260602B: cubesat Avion detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,4
GRB 260602B,44784.0,Fermi GRB 260602B: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,4
GRB 260602B,44783.0,Fermi GRB 260602B: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,4
GRB 260602B,44779.0,GRB 260602B: Fermi GBM Final Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,4
GRB 260601A,45210.0,GRB 260601A: cubesat Avion detection,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260601A,44894.0,Konus-Wind detection of GRB 260601A,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260601A,44893.0,IPN triangulation of GRB 260601A (short/hard) ,['GRB'],1,4,0.25,10
GRB 260601A,44817.0,GRB 260601A: CALET Gamma-Ray Burst Monitor detection,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260601A,44793.0,GRB 260601A: SVOM/GRM observation of a short burst,"['GRB', 'X-ray Transient']",2,4,0.5,10
GRB 260601A,44778.0,GRB 260601A: GECAM-B observation of a short burst,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260601A,44763.0,GRB 260601A: Glowbug gamma-ray detection of a short burst,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260601A,44760.0,GRB 260601A: Fermi GBM Observation,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260601A,44756.0,Fermi GRB 260601A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,4,0.75,10
GRB 260601A,44755.0,GRB 260601A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260706B,45208.0,IPN triangulation of GRB 260706B,['GRB'],1,1,1.0,1
GRB 260718A,45207.0,GRB 260718A: SVOM/ECLAIRs refined analysis,"['GRB', 'X-ray Transient']",2,4,0.5,9
GRB 260718A,45187.0,GRB 260718A: EP-FXT follow-up observation,"['GRB', 'X-ray Transient']",2,4,0.5,9
GRB 260718A,45185.0,Fermi GRB 260718A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,4,0.75,9
GRB 260718A,45184.0,GRB 260718A: LCO optical upper limits,"['GRB', 'Optical Transient']",2,4,0.5,9
GRB 260718A,45181.0,GRB 260718A: Fermi GBM Observation,"['GRB', 'Gamma-ray Transient']",2,4,0.5,9
GRB 260718A,45180.0,GRB 260718A : GRANDMA and KNC upper limits,['GRB'],1,4,0.25,9
GRB 260718A,45179.0,GRB 260718A: SVOM/VT optical upper limits,"['GRB', 'Optical Transient']",2,4,0.5,9
GRB 260718A,45178.0,GRB 260718A: SVOM/VT optical upper limits from VHF data,"['GRB', 'Optical Transient']",2,4,0.5,9
GRB 260718A,45177.0,GRB 260718A: SVOM detection of a burst,"['GRB', 'X-ray Transient']",2,4,0.5,9
GRB 260723A,45200.0,GRB 260723A: Fermi GBM Final Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 260721A,45196.0,Konus-Wind detection of GRB 260721A,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 260721A,45192.0,GRB 260721A: NuSTAR detection of prompt emission,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,2
GRB 260722A,45195.0,GRB 260722A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 260714B,45191.0,Konus-Wind detection of GRB 260714B,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260714B,45188.0,GRB 260714B: Insight-HXMT/HE detection,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260714B,45176.0,GRB 260714B: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,4,0.5,10
GRB 260714B,45174.0,GRB 260714B: GECAM-B observation of a burst,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260714B,45172.0,GRB 260714B: COLIBRÍ optical counterpart candidate,"['GRB', 'Optical Transient']",2,4,0.5,10
GRB 260714B,45163.0,GRB 260714B: AstroSat CZTI detection,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,4,0.75,10
GRB 260714B,45162.0,GRB 260714B: Fermi-LAT detection,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260714B,45161.0,GRB 260714B: Fermi GBM Detection,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260714B,45160.0,GRB 260714B: BALROG localization (Fermi Trigger 805746211 / GRB 260714766),"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 260714B,45158.0,GRB 260714B: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
sb26071506,45190.0,SVOM trigger sb26071506: SVOM/VT confirmation of a stellar flare,"['Optical Transient', 'X-ray Transient']",2,2,1.0,3
sb26071506,45170.0,SVOM sb26071506: Global MASTER-Net observations report,"['Optical Transient', 'X-ray Transient']",2,2,1.0,3
sb26071506,45169.0,sb26071506: SVOM detection of a X-ray transient,['X-ray Transient'],1,2,0.5,3
GRB 260705A,45189.0,GRB 260705A: Retraction of optical counterpart,"['GRB', 'Optical Transient', 'Retraction']",3,6,0.5,7
GRB 260705A,45155.0,GRB 260705A: ATCA radio observations,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,7
GRB 260705A,45105.0,GRB 260705A: Candidate Optical Counterpart from SOAR and Gemini-South and Possible Association with GRB 260705B,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,7
GRB 260705A,45090.0,GRB 260705A: SVOM/ECLAIRs refined analysis,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,7
GRB 260705A,45084.0,GRB 260705A: LCO optical upper limits,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,7
GRB 260705A,45080.0,Fermi GBM Sub-Threshold Detection of GRB 260705A,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,7
GRB 260705A,45079.0,GRB 260705A: SVOM detection of a burst,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,7
GRB 260711A,45183.0,GRB 260711A: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,2,1.0,1
GRB 260710A,45182.0,GRB 260710A: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,3,0.6666666666666666,5
GRB 260710A,45165.0,GRB 260710A: AstroSat CZTI detection,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,5
GRB 260710A,45144.0,GRB 260710A: Insight-HXMT/HE detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 260710A,45138.0,GRB 260710A: Fermi GBM Detection,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 260710A,45131.0,GRB 260710A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,5
GRB 260310A,45175.0,GRB 260310A / AT2026fgk: Late-time Chandra Detection,"['GRB', 'Optical Transient', 'X-ray Transient']",3,7,0.42857142857142855,61
GRB 260310A,44462.0,GRB 260310A / AT2026fgk: photometric monitoring and tentative maximum of a possible SN,"['GRB', 'Optical Transient', 'SN']",3,7,0.42857142857142855,61
GRB 260310A,44375.0,GRB 260310A: Late-time Chandra X-ray Detection,"['GRB', 'X-ray Transient']",2,7,0.2857142857142857,61
GRB 260310A,44278.0,GRB 260310A / AT2026fgk: NuSTAR detection of the rebrightening,"['GRB', 'Optical Transient', 'X-ray Transient']",3,7,0.42857142857142855,61
GRB 260310A,44248.0,GRB 260310A/AT2026fgk: Kilonova-Catcher SN peak identification,"['GRB', 'Optical Transient', 'SN']",3,7,0.42857142857142855,61
GRB 260310A,44235.0,GRB 260310A: Continued VLA Multi-frequency Radio Observations,"['GRB', 'Radio Transient']",2,7,0.2857142857142857,61
GRB 260310A,44234.0,GRB 260310A / AT2026fgk: X-ray rebrightening,"['GRB', 'Optical Transient', 'X-ray Transient']",3,7,0.42857142857142855,61
GRB 260310A,44208.0,GRB 260310A/AT2026fgk: Kilonova-Catcher long term optical monitoring,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44172.0,GRB 260310A / AT2026fgk: Luminance-band optical follow-up with a 28cm telescope in Daocheng,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44160.0,GRB 260310A: VLA Multi-frequency Radio Observations,"['GRB', 'Radio Transient']",2,7,0.2857142857142857,61
GRB 260310A,44137.0,GRB 260310A: Gemini-North Spectral Confirmation of Supernova Features,"['GRB', 'Optical Transient', 'SN']",3,7,0.42857142857142855,61
GRB 260310A,44134.0,SMA Detection of GRB 260310A / AT 2026fgk,['GRB'],1,7,0.14285714285714285,61
GRB 260310A,44125.0,GRB 260310A / AT 2026fgk: COLIBRÍ photometric evidence of the emerging supernova,"['GRB', 'SN']",2,7,0.2857142857142857,61
GRB 260310A,44124.0,"GRB 260310A: OSIRIS+/GTC spectroscopic detection of the associated BL-Ic, SN 2026fgk","['GRB', 'SN']",2,7,0.2857142857142857,61
GRB 260310A,44122.0,GRB 260310A / AT2026fgk: Late-time infrared detection with MIRAGE on the MDM 1.3m telescope,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44119.0,GRB 260310A / AT2026fgk: R- and I-band observations with the PKU 60 cm optical telescope,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44112.0,GRB 260310A/AT2026fgk: Kilonova-Catcher late optical afterglow detection at about 15 days post trigger time,"['Afterglow', 'GRB', 'Optical Transient']",3,7,0.42857142857142855,61
GRB 260310A,44104.0,GRB 260310A: LBT optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44096.0,GRB260310A: Palomar 60-inch photometry of an extremely bright late-time afterglow with a temporal break at 8 days,"['Afterglow', 'GRB', 'Optical Transient']",3,7,0.42857142857142855,61
GRB 260310A,44095.0,GRB 260310A/AT2026fgk: Detection of temporal steepening in Einstein Probe X-ray data,"['GRB', 'Optical Transient', 'X-ray Transient']",3,7,0.42857142857142855,61
GRB 260310A,44073.0,GRB 260310A: continued optical observation at Mondy,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44067.0,GRB 260310A / AT2026fgk: ABObservatory and NOCTIS new optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44065.0,GRB 260310A / AT 2026fgk: KAIT optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44063.0,GRB 260310A / AT2026fgk: NuSTAR follow-up detection,"['GRB', 'Optical Transient', 'X-ray Transient']",3,7,0.42857142857142855,61
GRB 260310A,44061.0,GRB 260310A / AT 2026fgk: FTW optical and NIR observations show no rebrightening,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44060.0,GRB 260310A: no evidence of re-brightening up to 9.6 days in optical observation at Mondy,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44059.0,GRB 260310A / AT 2026fgk: COLIBRÍ evidence of a late rebrightening,['GRB'],1,7,0.14285714285714285,61
GRB 260310A,44058.0,GRB 260310A/AT2026fgk: LBT near-infrared observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44057.0,NOEMA Detection of GRB 260310A / AT 2026fgk,['GRB'],1,7,0.14285714285714285,61
GRB 260310A,44053.0,"GRB 260310A: classification as long GRB based on Eiso, Ep, and T_90",['GRB'],1,7,0.14285714285714285,61
GRB 260310A,44051.0,GRB260310A/AT2026fgk: Further optical observation from 1.3m DFOT ,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44045.0,GRB 260310A / AT 2026fgk: radio detection with the VLA,"['GRB', 'Radio Transient']",2,7,0.2857142857142857,61
GRB 260310A,44044.0,GRB 260310A / AT2026fgk: SVOM/VT optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44043.0,GRB 260310A / AT2026fgk: LCO optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44022.0,GRB 260310A / AT2026fgk: 1.3m DFOT optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44021.0,GRB 260310A / AT2026fgk: ABObservatory and NOCTIS optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44020.0,GRB 260310A / AT 2026fgk: iTelescope optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44006.0,GRB 260310A / AT2026fgk: SAO RAS optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44005.0,GRB 260310A/AT2026fgk: radio detection at 15GHz,"['GRB', 'Optical Transient', 'Radio Transient']",3,7,0.42857142857142855,61
GRB 260310A,44004.0,GRB 260310A / AT2026fgk: TNG NIR detection,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44003.0,GRB 260310A / AT2026fgk: OASDG optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44002.0,GRB 260310A / AT2026fgk: Multiband optical follow-up with Kinder observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44001.0,GRB 260310A / AT 2026fgk: COLIBRÍ continuing optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,44000.0,GRB 260310A / AT2026fgk: further CAHA 1.23m telescope optical observations suggest shallow decay,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,43996.0,GRB 260310A/AT 2026fgk: WINTER NIR Detections,['GRB'],1,7,0.14285714285714285,61
GRB 260310A,43994.0,GRB 260310A: Einstein Probe Follow-up X-ray Telescope (FXT) Detection,"['GRB', 'X-ray Transient']",2,7,0.2857142857142857,61
GRB 260310A,43993.0,GRB 260310A/AT 2026fgk: J-band observations by the SYSU 80 cm infrared telescope,['GRB'],1,7,0.14285714285714285,61
GRB 260310A,43991.0,GRB 260310A/AT 2026fgk: DDOTI Optical Detection,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,43990.0,GRB 260310A: NOT optical polarimetry,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,43986.0,GRB 260310A/AT 2026fgk: Bok spectroscopic observation,['GRB'],1,7,0.14285714285714285,61
GRB 260310A,43984.0,GRB 260310A / AT2026fgk: OSIRIS+/GTC spectroscopy confirms redshift z = 0.153,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,43981.0,GRB 260310A / AT 2026fgk: Location in the Epeak - Eiso diagram,['GRB'],1,7,0.14285714285714285,61
GRB 260310A,43980.0,GRB 260310A / AT 2026fgk: COLIBRÍ optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,43979.0,GRB 260310A / AT2026fgk: CAHA 1.23m telescope optical observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,43978.0,GRB 260310A / AT2026fgk : MASTER OT rebrightening during 7h observations,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,43977.0,GRB260310A / AT2026fgk: P200 Spectroscopy,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,43975.0,GRB 260310A: Fermi GBM Observation,"['GRB', 'Gamma-ray Transient']",2,7,0.2857142857142857,61
GRB 260310A,43974.0,GRB 260310A: potential optical counterpart,"['GRB', 'Optical Transient']",2,7,0.2857142857142857,61
GRB 260310A,43958.0,GRB 260310A: AstroSat CZTI detection of a long burst,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,7,0.42857142857142855,61
GRB 260310A,43954.0,Fermi GRB 260310A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,7,0.42857142857142855,61
GRB 260310A,43951.0,GRB 260310A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,7,0.2857142857142857,61
IceCube-260708A,45171.0,IceCube-260708A: Follow-up studies of cosmic-ray origin of high-energy neutrino alert,['Neutrino'],1,3,0.3333333333333333,6
IceCube-260708A,45145.0,Fermi-LAT Gamma-ray Observations of IceCube-260708A,"['Gamma-ray Transient', 'Neutrino']",2,3,0.6666666666666666,6
IceCube-260708A,45142.0,IceCube-260708A: Upper limits from a search for additional neutrino events in IceCube,['Neutrino'],1,3,0.3333333333333333,6
IceCube-260708A,45134.0,IceCube-260708A: Observations with the Vera C. Rubin Observatory,"['Neutrino', 'Optical Transient']",2,3,0.6666666666666666,6
IceCube-260708A,45125.0,IceCube-260708A: One candidate from the Zwicky Transient Facility,['Neutrino'],1,3,0.3333333333333333,6
IceCube-260708A,45120.0,IceCube-260708A - IceCube observation of a high-energy neutrino candidate track-like event,['Neutrino'],1,3,0.3333333333333333,6
IceCube-260712A,45168.0,IceCube-260712A: No candidates with the Zwicky Transient Facility (ZTF),"['Neutrino', 'Optical Transient']",2,3,0.6666666666666666,5
IceCube-260712A,45159.0, IceCube-260712A: Upper limits from a search for additional neutrino events in IceCube,['Neutrino'],1,3,0.3333333333333333,5
IceCube-260712A,45157.0,IceCube-260712A: LAST optical follow-up observations of the IceCube neutrino candidate,"['Neutrino', 'Optical Transient']",2,3,0.6666666666666666,5
IceCube-260712A,45146.0,Fermi-LAT Gamma-ray Observations of IceCube-260712A,"['Gamma-ray Transient', 'Neutrino']",2,3,0.6666666666666666,5
IceCube-260712A,45141.0,IceCube-260712A - IceCube observation of a high-energy neutrino candidate track-like event,['Neutrino'],1,3,0.3333333333333333,5
EP260703a,45166.0,EP260703a: SVOM/ECLAIRs Upper Limit,['X-ray Transient'],1,1,1.0,3
EP260703a,45073.0,EP260703a: EP-FXT follow-up observation,['X-ray Transient'],1,1,1.0,3
EP260703a,45070.0,EP260703a: EP-WXT detection of a fast X-ray transient,['X-ray Transient'],1,1,1.0,3
GRB 260706A,45156.0,GRB 260706A: ATCA detection of possible radio counterpart,"['GRB', 'Radio Transient']",2,5,0.4,12
GRB 260706A,45128.0,GRB 260706A : GRANDMA Upper limits,['GRB'],1,5,0.2,12
GRB 260706A,45114.0,GRB 260706A: Further EP-FXT follow-up observation,"['GRB', 'X-ray Transient']",2,5,0.4,12
GRB 260706A,45113.0,GRB 260706A: SVOM/VT optical upper limits,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 260706A,45103.0,GRB 260706A: SVOM/ECLAIRs refined analysis,"['GRB', 'X-ray Transient']",2,5,0.4,12
GRB 260706A,45101.0,GRB 260706A: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,5,0.4,12
GRB 260706A,45100.0,GRB 260706A: REM optical/NIR observations,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 260706A,45098.0,GRB 260706A: LCO optical upper limit,"['GRB', 'Optical Transient']",2,5,0.4,12
GRB 260706A,45097.0,GRB 260706A: EP-FXT follow-up observation,"['GRB', 'X-ray Transient']",2,5,0.4,12
GRB 260706A,45093.0,GRB 260706A: Fermi GBM Observation,"['GRB', 'Gamma-ray Transient']",2,5,0.4,12
GRB 260706A,45089.0, GRB 260706A: SVOM detection of a burst,"['GRB', 'X-ray Transient']",2,5,0.4,12
